country_KR,city_EN,city_KR
중국,Shannan,산난
아일랜드,Shannon,섀넌
중국,Shaoguan,사오관
중국,Shaoyang,사오양
아랍에미레이트,Sharjah,샤르자
오스트레일리아,Monkey Mia,몽키 마이아
이집트,Sharm elSheikh,샤름엘셰이크
이집트,Sharq Al Owainat,샤르크 알 오와이나트
사우디아라비아,Sharurah,샤루라
러시아,Sharypovo,샤리포보
인도,Srinagar,스리나가르
미국,Nunam Iqua,누남 이콰
에콰도르,Shell Mera,셸메라
오스트레일리아,Wollongong,울런공
미국,Staunton-Waynesboro,스톤턴-웨인즈버러
중국,Shennongjia,선눙자
중국,Shenyang,선양
중국,Shenzhen,선전
캐나다,Sherbrooke,셔브룩
러시아,Moscow,모스크바
미국,Sheridan,셰리던
영국,Shetland Islands,셰틀랜드 제도
중국,Shigatse,르카쩌
중국,Shihezi,스허쯔
중국,Shijiazhuang,스자좡
이디오피아,Shilavo,실라보
인도,Shillong,실롱
인도,Simla,심라
일본,Shimojishima,시모지시마
탄자니아,Shinyanga,시니앙가
아르메니아,Gyumri,귬리
이란,Shiraz,시라즈
인도,Shirdi,시르디
이디오피아,IndaSelassie,인다셀라시
미국,Shishmaref,시슈마레프
인도,Shivamogga,시바모가
중국,Shiyan,스옌
일본,Shizuoka,시즈오카
일본,Shonai,쇼나이
영국,Shoreham,쇼어햄
미국,Show Low,쇼 로
인도,Shravasti,슈라바스티
미국,Shreveport,슈리브포트
인도,Nanded,난데드
미국,Shungnak,슝나크
중국,Shuozhou,숴저우
러시아,Shushenskoye,슈셴스코예
카자흐스탄,Shymkent,심켄트
파키스탄,Sialkot,시알코트
리투아니아,siauliai,시아울랴이
인도네시아,Parapat,파라파트
콩고,Sibiti,시비티
루마니아,Sibiu,시비우
말레이시아,Sibu,시부
필리핀,Dumaguete,두마게테
필리핀,Sicogon,시코곤
알제리,Touggourt,투구르트
미국,Sidney,시드니
미국,Sidney,시드니
독일,Siegen,지겐
캄보디아,Siem Reap,씨엠립
캄보디아,Siem Reap,씨엠립
쿠바,Manzanillo,만사니요
미국,Fort Huachuca,포트 후아추카
스리랑카,Sigiriya,시기리야
캄보디아,Sihanoukville,시하누크빌
터키,Siirt,시이르트
미국,Bridgeport,브리지포트
인도네시아,Lubuklinggau,루북링가우
인도네시아,Siborong-Borong,시보롱보롱
인도,Silchar,실차르
벨리즈,Belize City,벨리즈 시티
브라질,Maringa,마링가
파라과이,Asuncion,아순시온
말레이시아,Sermiligaaq,세르밀리가크
네팔,Simara,시마라
우크라이나,Simferopol,심페로폴
네팔,Simikot,시미코트
베네수엘라,Caracas,카라카스
콜롬비아,Santa Marta,산타마르타
잠비아,Ndola,은돌라
덴마크,Sindal,신달
인도,Sindhudurg,신두두르그
싱가포르,Singapore,싱가포르
인도네시아,Singkawang,싱카왕
터키,Sinop,시노프
스위스,Sion,시옹
미국,Sioux,수
미국,Sioux Falls,수폴스
미국,Sioux,수
캐나다,Sioux Lookout,수룩아웃
인도네시아,Sipora,시포라
필리핀,Siquijor,시퀴호르
아랍에미레이트,Sir Bani Yas,시르바니야스
모리셔스,Mauritius,모리셔스
보츠와나,Gaborone,가보로네
이란,Sirjan,시르잔
터키,Sirnak,시르낙
이란,Sirri Island,시리 섬
인도,Sirsa,시르사
남아프리카,Sishen,시셴
그린란드,Sisimiut,시시미우트
그리스,Sitia,시티아
미국,Sitka,싯카
미얀마,Sittwe,시트웨
니카라과,Siuna,시우나
터키,Sivas,시바스
러시아,Siverskij,시베르스키
이집트,Siwa Oasis,시와 오아시스
바누아투,Emae Island,에마에 섬
미국,Burlington-Mount Vernon,벌링턴-마운트 버논
미국,Skagway,스캐그웨이
파키스탄,Skardu,스카르두
스웨덴,Skelleftea,셸레프테오
그리스,Skiathos,스키아토스
노르웨이,Skien,스키엔
마케도니아,Skopje,스코페
남아프리카,Skukuza,스쿠쿠자
스웨덴,Skvde,쇠브데
그리스,Skyros,스키로스
미국,Sleetmute,슬리트뮤트
슬로바키아,Sliac,슬리아치
아일랜드,Sligo,슬라이고
미국,Williston,윌리스턴
슬로베니아,Slovenj Gradec,슬로베니 그라데츠
서사하라,Smara,스마라
미국,Fort Wayne,포트 웨인
미국,Winston-Salem,윈스턴세일럼
캐나다,Smithers,스미더스
미국,Smyrna,스머나
오스트레일리아,Milikapiti,밀리카피티
마다가스카르,Soalala,소알랄라
브라질,Sobral Regional,소브랄 레지오날
러시아,Sochi,소치
예멘,Socotra,소코트라
인도네시아,Jakarta,자카르타
불가리아,Sofia,소피아
노르웨이,Sogndal,송달
이집트,Sohag,소하그
오만,Sohar,소하르
러시아,Magadan,마가단
인도,Solapur,솔라푸르
영국,Solent,솔렌트
폴란드,Szczecin,슈체친
오스트레일리아,Solomon,솔로몬
러시아,Solovetsky Islands,솔로베츠키 제도
잠비아,Solwezi,솔웨지
인도,Jamshedpur,잠셰드푸르
덴마크,Sonderborg,쇤데르보르
탄자니아,Songea,손게아
중국,Songyuan,쑹위안
노르웨이,Sorkjosen,쇠르쵸센
인도네시아,Soroako,소로아코
브라질,Sorriso,소히수
온두라스,Tegucigalpa,테구시갈파
알제리,Bejaia,베자이아
바하마,South Andros,사우스 앤드로스
미국,El Dorado,엘도라도
미국,South Bend,사우스 벤드
바하마,Bimini,비미니
터크스케이커스 제도,South Caicos,사우스 카이코스
오스트레일리아,Goulburn Islands,굴번 제도
캐나다,South Indian Lake,사우스 인디언 레이크
미국,South Naknek,사우스 낵넥
미국,Brownsville,브라운즈빌
바누아투,South West Bay,사우스 웨스트 베이
영국,Southampton,사우샘프턴
잠비아,Kitwe,키트웨
미국,Burlington,벌링턴
미국,Victorville,빅터빌
미국,Janesville,제인즈빌
미국,South Fort Myers,사우스 포트 마이어스
미국,Southwest Georgia,사우스웨스트 조지아
미국,North Bend,노스 벤드
러시아,Sovetskaya Gavan,소베츠카야 가반
러시아,Sovetsky,소베츠키
앙골라,Soyo,소요
미국,Space Coast ,스페이스 코스트
이집트,Giza,기자
러시아,Novokuznetsk,노보쿠즈네츠크
미국,St. Louis,세인트루이스
크로아티아,Split,스플리트
미국,Spokane,스포캔
라이베리아,Monrovia,몬로비아
바하마,Spring Point,스프링 포인트
미국,Springfield,스프링필드
러시아,Srednekolymsk,스레드네콜림스크
인도,Amritsar,암리차르
인도,Puttaparthi,푸타파르티
스위스,St Gallen-Altenrhein,장크트갈렌 알텐라인
오스트레일리아,St George,세인트 조지
영국,Isles of Scilly,실리 제도
캐나다,St. Anthony,세인트 앤서니
이집트,Saint Catherine,세인트 캐서린
미국,Port Huron,포트 휴런
미국,St. Cloud,세인트 클라우드
미국,St. George,세인트 조지
미국,St George,세인트 조지
캐나다,St. Johns,세인트 존스
캐나다,St. Lewis,세인트 루이스
미국,Cahokia,카호키아
미국,St. Mary's,세인트 메리스
미국,St. Michael,세인트 마이클
미국,St. Paul Island,세인트 폴 아일랜드
미국,St. Petersburg,세인트 피터즈버그
캐나다,St. Theresa Point,세인트 테레사 포인트
바하마,Staniel Cay,스테이니얼 케이
미국,State College,스테이트 칼리지
노르웨이,Stavanger,스타방에르
러시아,Stavropol,스타브로폴
미국,Steamboat Springs,스팀보트 스프링스
미국,Stebbins,스테빈스
바하마,Stella Maris,스텔라 마리스
아르메니아,Stepanavan,스테파나반
캐나다,Stephenville,스티븐빌
미국,Stevens Village,스티븐스 빌리지
미국,New York,뉴욕
미국,Stillwater,스틸워터
미국,San Antonio,샌안토니오
스웨덴,Stockholm,스톡홀름
스웨덴,Stockholm,스톡홀름
스웨덴,Skavsta,스카브스타
스웨덴,Vasteras,베스테로스
미국,Stockton,스톡턴
노르웨이,Stokmarknes,스토크마르크네스
캐나다,Stony Rapids,스토니 래피즈
미국,Stony River,스토니 리버
노르웨이,Stord,스토르드
영국,Stornoway,스토노웨이
스웨덴,Storuman,스토루만
오스트레일리아,Strahan,스트라한
프랑스,Strasbourg,스트라스부르
독일,Straubing,슈트라우빙
러시아,Strezhevoy,스트레제보이
영국,Stronsay,스트론세이
캐나다,Stuart Island,스튜어트 섬
러시아,Stupino,스투피노
독일,Stuttgart,슈투트가르트
미국,Stuttgart,슈투트가르트
솔로몬 제도,Suavanao,수아바나오
필리핀,Subic Bay,수빅 베이
루마니아,Suceava,수체아바
캐나다,Sudbury,서드버리
인도네시아,Raha,라하
파키스탄,Sui,수이
중국,Suifenhe,쑤이펀허
태국,Sukhothai,수코타이
조지아,Sukhumi,수후미
파푸아뉴기니,Suki,수키
파키스탄,Sukkur,수쿠르
이라크,Sulaymaniyah,술라이마니야
캐나다,Sullivan Bay,설리번 베이
미국,Sulphur Springs,설퍼 스프링스
말레이시아,Kuala Lumpur,쿠알라룸푸르
말레이시아,Alor Setar,알로르 세타르
인도네시아,Balikpapan,발릭파판
말레이시아,Ipoh,이포
인도네시아,Ternate,테르나테
인도네시아,Tolitoli,톨리톨리
말레이시아,Kuantan,콴탄
인도네시아,Makassar,마카사르
인도네시아,Banda Aceh,반다아체
말레이시아,Kota Bharu,코타 바루
말레이시아,Kuala Terengganu,쿠알라테렝가누
인도네시아,Palembang,팔렘방
인도네시아,Sumbawa ,숨바와
인도네시아,Bima,비마
인도네시아,Pekanbaru,페칸바루
인도네시아,Jambi,잠비
인도네시아,Sumarorong,수마로롱
탄자니아,Sumbawanga,숨바왕가
영국,Shetland Islands,셰틀랜드 제도
캐나다,Summer Beaver,서머 비버
우크라이나,Sumy,수미
중국,Wuxi,우시
아르헨티나,Sunchales,순찰레스
스웨덴,Sundsvall-HArnsand,순스발-헤르뇌산드
오스트레일리아,Sunshine Coast,선샤인 코스트
러시아,Suntar,순타르
가나,Sunyani,수냐니
인도네시아,Pontianak,폰티아나크
인도,Surat,수라트
태국,Surat Thani,수랏타니
러시아,Surgut,수르구트
필리핀,Surigao,수리가오
네팔,Surkhet,수르켓
태국,Bangkok,방콕
폴란드,Suwalki,수바우키
노르웨이,Longyearbyen,롱위에아르뷔엔
스웨덴,Sveg,스베그
러시아,Svetlaya,스베틀라야
노르웨이,Svolvaer,스볼배르
인도,Raipur,라이푸르
캐나다,Swan River,스완 리버
영국,Swansea,스완지
인도네시아,Banjarmasin,반자르마신
오스트레일리아,Sydney,시드니
러시아,Syktyvkar,식티브카르
독일,Sylt,질트
미국,Syracuse,시라큐스
그리스,Syros,시로스
인도네시아,Luwuk,루우크
아르메니아,Syunik,시우니크
이집트,Taba,타바
튀니지,Tabarka,타바르카
이란,Tabas,타바스
브라질,Tabatinga,타바칭가
키리바시,Tabiteuea North,타비테우아 노스
키리바시,Tabiteuea South,타비테우아 사우스
탄자니아,Tabora,타보라
이란,Tabriz,타브리즈
파푸아뉴기니,Tabubil,타부빌
사우디아라비아,Tabuk,타북
중국,Tacheng,타청
미얀마,Tachilek,타치렉
미국,Tacoma,타코마
캐나다,Tadoule Lake,타두울 레이크
러시아,Taganrog,타간로크
니제르,Tahoua,타후아
대만,Taichung,타이중
사우디아라비아,Taif,타이프
대만,Tainan,타이난
대만,Taipei,타이베이
에콰도르,Taisha,타이샤
대만,Taitung,타이둥
대만,Taipei,타이베이
중국,Taiyuan,타이위안
예멘,Taiz,타이즈
중국,Taizhou,타이저우
일본,Toyooka,도요오카
태국,Tak,딱
뉴질랜드,Takaka,타카카
일본,Takamatsu,다카마쓰
프랑스령 폴리네시아,Takapoto,타카포토
프랑스령 폴리네시아,Takaroa,타카로아
알제리,Illizi,일리지
가나,Takoradi,타코라디
미국,Takotna,타코트나
프랑스령 폴리네시아,Takume,타쿠메
러시아,Arkhangelsk,아르한겔스크
러시아,Talakan,탈라칸
키르기스스탄,Talas,탈라스
카자흐스탄,Taldykorgan,탈디코르간
미국,Tallahassee,탤러해시
에스토니아,Tallinn,탈린
캐나다,Taloyoak,탈로요아크
베트남,Tam Ky,땀끼
가나,Tamale,타말레
키리바시,Tamana,타마나
코스타리카,Tamarindo,타마린도
세네갈,Tambacounda,탐바쿤다
인도네시아,Tambelan,탐벨란
코스타리카,Tambor,탐보르
러시아,Tambov,탐보프
인도네시아,Tambrauw,탐브라우
알제리,Tamanrasset,타만라세트
미국,Tampa,탬파
인도네시아,Mamuju,마무주
핀란드,Tampere,탐페레
멕시코,TamuIn,타무인
오스트레일리아,Tamworth,탬워스
베트남,HoChiMinh,호찌민
모로코,Tan-Tan,탄탄
인도네시아,Tana,타나
인도네시아,Tanahmerah,타나메라
브라질,Belo Horizonte,벨루오리존치
필리핀,Tandag,탄다그
탄자니아,Tanga,탕가
브라질,Tangara,탕가라
인도네시아,Tangerang,탕에랑
모로코,Tangier,탕헤르
중국,Tangshan,탕산
인도네시아,Tanjung Selor,탄중 셀로르
말레이시아,Tanjung Manis,탄중 마니스
미국,Taos,타오스
멕시코,Tapachula,타파출라
파푸아뉴기니,Tapini,타피니
네팔,Taplejung,타플레중
브라질,Santa Isabel do Rio Negro,산타 이자벨 두 리우 네그루
일본,Tarama,다라마
이탈리아,Taranto,타란토
콜롬비아,Tarapaca,타라파카
에콰도르,Tarapoa,타라포아
카자흐스탄,Taraz,타라즈
프랑스,Tarbes-Lourdes,타르브-루르드
오스트레일리아,Taree,타리
루마니아,Targu Mures,트르구무레슈
파푸아뉴기니,Tari,타리
아프가니스탄,TarinKot,타린코트
러시아,Tarko-Sale,타르코살레
오스트레일리아,Taroom,타룸
아르헨티나,Tartagal,타르타갈
에스토니아,Tartu,타르투
우즈베키스탄,Tashkent,타슈켄트
중국,Tashkurgan,타스쿠르간
러시아,Tashtagol,타슈타골
그린란드,Tasiilaq,타시일라크
인도네시아,Tasikmalaya,타식말라야
캐나다,Tasiujaq,타시우자크
프랑스령 폴리네시아,Tatakoto,타타코토
미국,Tatalina,타탈리나
미국,Tatitlek,타티틀렉
뉴질랜드,Taupo,타우포
뉴질랜드,Tauranga,타우랑가
말레이시아,Tawau,타와우
모리타니아,Zouerate,주에라트
조지아,Tbilisi,트빌리시
뉴질랜드,Te Anau,테 아나우
인도네시아,Sintang,신탕
알제리,Tebessa,테베사
미국,Anchorage,앵커리지
영국,Durham,더럼
브라질,Tefe,테페
이란,Tehran,테헤란
멕시코,Tehuacan,테우아칸
브라질,Teixeira de Freitas,테이셰이라 지 프레이타스
터키,Tekirdag,테키르다
온두라스,Tela,텔라
조지아,Georgia,조지아
오스트레일리아,Telfer,텔퍼
미국,Teller,텔러
미국,Telluride,텔러라이드
말레이시아,Telupid,텔루피드
브라질,Uberlandia,우베를란지아
미국,Tenakee,테나키
스페인,Tenerife,테네리페
스페인,Tenerife,테네리페
중국,Tengchong,텅충
파라과이,Encarnacion,엔카르나시온
에콰도르,Tulcan,툴칸
아르헨티나,Tucuman,투쿠만
볼리비아,Trinidad,트리니다드
칠레,Puerto Natales,푸에르토 나탈레스
오스트레일리아,Tennant Creek,테넌트 크릭
네팔,Lukla,루클라
러시아,Khandyga,칸디가
브라질,Teresina,테레지나
아르헨티나,Termas de RIo Hondo,테르마스 데 리오 온도
우즈베키스탄,Termez,테르메즈
러시아,Terney,테르네이
우크라이나,Ternopil,테르노필
영국령 버진아일랜드,Tortola,토르톨라
미국,Terre Haute,테레 호트
스페인,Teruel,테루엘
캐나다,Tete-a-la-Baleine,테타라발렌
미국,Teterboro,티터보로
캐나다,Gillies Bay,길리스 베이
미국,Texarkana,텍사카나
인도,Tezpur,테즈푸르
인도,Tezu,테주
미얀마,Thandwe,탄드웨
오스트레일리아,Thangool,탕굴
오스트레일리아,Thargomindah,타르고민다
미국,Cedar Rapids,시더 래피즈
오스트레일리아,The Granites,더 그래니츠
오스트레일리아,Phosphate Hill,포스페이트 힐
캐나다,The Pas,더 파스
미국,Providence,프로비던스
그리스,Thessaloniki,테살로니키
미국,Thief River Falls,시프 리버 폴스
몰디브,Thimarafushi,티마라푸시
베트남,Thanh Hoa,탄호아
캐나다,Thompson,톰슨
미국,Thorne Bay,손 베이
아이슬란드,Thorshofn,소르쇼픈
캐나다,Thunder Bay,선더베이
중국,Tianjin,톈진
중국,Tianshui,톈수이
뉴칼레도니아,Tiga Island,티가 섬
멕시코,Tijuana,티후아나
프랑스령 폴리네시아,Tikehau,티케하우
러시아,Tiksi,틱시
콜롬비아,Timbiqui,팀비키
말리,Tombouctou,팀북투
알제리,Timimoun,티미문
루마니아,Timisoara,티미쇼아라
캐나다,Timmins,티민스
미국,Tin City,틴 시티
알제리,Tindouf,틴두프
페루,Tingo MarIa,팅고 마리아
영국,Lerwick,레르윅
북마리아나 제도,Tinian,티니안
자메이카,Kingston,킹스턴
말레이시아,Tioman Island,티오만 섬
알바니아,Tirana,티라나
영국,Tiree,티리
인도,Tiruchirappalli ,티루치라팔리
인도,Tirupati,티루파티
알제리,Djanet,자네트
스리랑카,Tissamaharama,티사마하라마
몬테네그로,Tivat,티바트
인도네시아,Palangkaraya,팔랑카라야
페루,Chimbote,침보테
마다가스카르,Toamasina,토아마시나
코스타리카,San Jose,산호세
러시아,Tobolsk,토볼스크
리비아,Tobruk,토브루크
