intent,question
parking_congestion_prediction,다음 주 월요일 아침 일찍 제1터미널 단기 주차장 지하 1층에 차를 댈 건데요 출근 시간이라 많이 혼잡해서 자리 찾기 어려울까요 아니면 좀 여유 있을까요 궁금해서요
parking_congestion_prediction,이번 주말 제1터미널 주차타워 서편이 엄청 붐빌 것 같던데 혹시 주차 가능한 자리가 있긴 할까요 아님 다른 쪽이 훨씬 낫다고 예측해 주실 만한 곳이 있으세요
parking_congestion_prediction,와 진짜 급한데 제2터미널 단기 주차장 지상 1층에 지금으로부터 10분 뒤쯤 주차할 자리가 아예 없을까 봐 걱정돼요 빨리 확인 가능한가요 시간 없어요
parking_congestion_prediction,내일 출국인데 제1터미널 장기 주차 P2 동편이랑 서편 중에 어디가 더 혼잡도가 낮을지 미리 예측해 줄 수 있어 주차 대기 없이 바로 들어가고 싶어서
parking_congestion_prediction,담주 수요일 오후에 제2터미널 장기 주차 P4에 주차할 건데 그 시간대에 공항 전체 주차장 혼잡도는 어떤 수준일까 주차장이 너무 복잡해서 스트레스받기 싫거든
parking_congestion_prediction,이번 주말 제1터미널 단기 주차장 지하 1층이 많이 붐빌 것으로 예상되나요 아니면 주차하기 무난한 수준일까요 가족 여행이라 걱정이 앞서네요
parking_congestion_prediction,제가 제1터미널 단기 주차장 지상 1층에 주차해야 하는데 혹시 지금으로부터 10분 뒤쯤 주차장이 만차 직전이라 진입 자체가 안 되는 건 아니겠죠 예측 좀 해주세요
parking_congestion_prediction,이번 연휴 때 제1터미널 장기 주차장 P3에 주차하려고 하는데 평소보다 얼마나 더 붐빌지 아니면 아예 만차라서 주차 자체가 불가능할 수도 있을까요 여행 계획 때문에요
parking_congestion_prediction,오늘 저녁 9시쯤 제2터미널 주차타워 동편에 도착할 건데 그 시간에 주차장이 많이 여유로울지 아니면 벌써 꽉 차 있을지 알고 싶어요
parking_congestion_prediction,담주 금요일 오후에 제2터미널 장기 주차 P4에 주차할 건데 퇴근 시간이랑 겹쳐서 주차장이 엄청 복잡해질까 미리 확인 가능할까
parking_congestion_prediction,내일 오후 늦게 제2터미널 단기 주차장 지하 2층에 주차할 예정인데 그 시간에도 주차 공간이 넉넉할지 알고 싶어요
parking_congestion_prediction,내일 출국인데 제1터미널 장기 주차 P2 동편이랑 서편 중에 어디가 더 혼잡도가 낮을지 미리 알려줄 수 있어
parking_congestion_prediction,담주 수요일 오후에 제2터미널 장기 주차 P4에 주차할 건데 그 시간대에 공항 전체 주차장 혼잡도는 어떤 수준일까
parking_congestion_prediction,다음 주 목요일 저녁에 제2터미널 단기 주차장 지하 1층에 주차할 건데 그 시간에도 자리가 많이 남아있을지 예측해 주세요
parking_congestion_prediction,야 제2터미널 단기 주차장 지하 2층에 주차할 생각인데 지금으로부터 1시간 반 뒤쯤 그쪽 주차장이 얼마나 꽉 차 있을지 실시간으로 예측해 줘
parking_congestion_prediction,내일 오후 늦게 제1터미널 장기 주차 P2 서편에 주차할 예정인데 그 시간에 혼잡도가 높아져서 주차하기 많이 어려워질까요
parking_congestion_prediction,담주 금요일 오전에 제2터미널 장기 주차 P4에 주차할 건데 그 시간에 주차장이 얼마나 한가할지 미리 예측해 줄 수 있을까
parking_congestion_prediction,이번 주말 제1터미널 단기 주차장 지하 1층이 많이 붐빌 것으로 예상되나요 아니면 주차하기 무난한 수준일까요
parking_congestion_prediction,지금으로부터 15분 뒤쯤 제1터미널 주차타워 서편에 주차할 수 있는 빈자리가 있을까요
parking_congestion_prediction,이번 여름 휴가 시즌에 제1터미널 장기 주차 P3은 보통 어느 정도로 혼잡한가요
parking_congestion_prediction,제2터미널 단기 주차장 지상 1층에 주차하려고 하는데 현재 주차장이 매우 혼잡해서 대기해야 할 정도인지 예측 가능할까요
parking_congestion_prediction,내일 오후 제1터미널 장기 주차 P2 동편에 주차할 건데 그 시간대에도 주차장이 많이 혼잡할까
parking_congestion_prediction,오늘 밤 10시쯤 제2터미널 주차타워 동편에 주차할 건데 늦은 시간이라 주차장 혼잡도는 어떻게 예상되나요
parking_congestion_prediction,다음 주 목요일 오전에 제2터미널 장기 주차 P4에 주차할 건데 그 시간에는 주차장이 텅 비어있을 정도로 여유로울까
parking_congestion_prediction,지금으로부터 5분 뒤쯤 제1터미널 주차타워 동편이 붐비나요 아니면 주차할 자리가 넉넉한가요
parking_congestion_prediction,야 제2터미널 단기 주차장 지하 2층에 주차할 생각인데 지금으로부터 30분 뒤쯤 그쪽 주차장 혼잡도가 어느 정도 되는지 실시간으로 예측해 줘
parking_congestion_prediction,내일 오후 늦게 제1터미널 장기 주차 P2 서편에 주차할 예정인데 그 시간에 혼잡도가 높아져서 주차하기 어려워질까요
parking_congestion_prediction,오늘 밤 12시쯤 제2터미널 주차타워 동편에 도착할 건데 자정쯤이면 주차장이 많이 한가해질지 예측 궁금해요
parking_congestion_prediction,제가 제1터미널 단기 주차장 지상 1층에 주차해야 하는데 혹시 지금으로부터 10분 뒤쯤 주차장이 만차 직전이라 진입 자체가 안 되는 건 아니겠죠
parking_congestion_prediction,담주 금요일 오전에 제2터미널 장기 주차 P4에 주차할 건데 그 시간대에 주차장 혼잡도가 어느 정도일까요
parking_congestion_prediction,이번 주말 제1터미널 단기 주차장 지하 1층이 꽤 붐빌 것 같은데 혹시 주차장 진입 대기 시간이 길어질까요
parking_congestion_prediction,내일 아침 일찍 제2터미널 장기 주차장 P1에 주차할 건데 혹시 동편과 서편 중 어느 곳이 주차할 자리가 더 많을지 예측해 줄 수 있을까
parking_congestion_prediction,지금으로부터 20분 뒤쯤 제1터미널 주차타워 서편이 붐비나요 주차하기 어렵지 않을까요
parking_congestion_prediction,다음 주 화요일 점심시간에 제2터미널 단기 주차장 지하 2층에 주차할 건데 그 시간에 주차할 자리가 충분할지 예측 부탁드립니다
parking_congestion_prediction,이번 휴가철에 제1터미널 장기 주차 P3에 주차할 건데 주차장이 너무 붐빌까 봐 걱정돼요 예측 가능한가요
parking_congestion_prediction,내일 오후 제1터미널 장기 주차 P2 동편에 주차할 건데 그 시간에 주차장 상황은 어떨까요
parking_congestion_prediction,오늘 밤 10시쯤 제2터미널 주차타워 동편에 주차할 건데 늦은 시간이라 주차장이 많이 붐비지 않겠죠
parking_congestion_prediction,다음 주 목요일 오전에 제2터미널 장기 주차 P4에 주차할 건데 그 시간에는 주차장이 텅텅 비어있을 정도로 여유로울까
parking_congestion_prediction,이번 주말 제1터미널 단기 주차장 지상 1층이 꽤 붐빌 것 같은데 혹시 주차할 수 있는 빈 공간이 아예 없을까 봐 걱정돼요
parking_congestion_prediction,지금으로부터 3분 뒤쯤 제1터미널 주차타워 동편 주차 상황은 어떤가요
parking_congestion_prediction,이번 설 연휴에 제1터미널 장기 주차 P3에 주차할 계획인데 연휴 기간 내내 주차장이 매우 혼잡할 것으로 예상되나요
parking_congestion_prediction,야 제2터미널 단기 주차장 지하 2층에 주차할 건데 지금 그쪽 주차장이 얼마나 꽉 차 있는지 실시간으로 예측해 줘
parking_congestion_prediction,제가 제1터미널 단기 주차장 지상 1층에 주차해야 하는데 혹시 지금으로부터 5분 뒤쯤 그쪽에 주차 공간이 몇 칸이나 남아있을지 정확히 예측해 주세요
parking_congestion_prediction,담주 금요일 오전에 제2터미널 장기 주차 P4에 주차할 건데 그 시간대에 주차장 혼잡도가 어느 정도일지 예측해 줄 수 있을까
parking_congestion_prediction,이번 주말 제1터미널 단기 주차장 지하 1층이 꽤 붐빌 것 같은데 혹시 주차장 진입 자체가 어려울 정도로 혼잡할까요
parking_congestion_prediction,지금으로부터 30분 뒤쯤 제1터미널 주차타워 서편이 붐비나요 주차하기 어렵지 않을까요
parking_congestion_prediction,야 제2터미널 단기 주차장 지하 2층에 주차할 건데 지금 그쪽 주차장이 얼마나 꽉 차 있을지 실시간으로 예측해 줘
baggage_claim_info,KE188Y 항공편의 수하물
baggage_claim_info,KE188Y 항공편의 수하물 번호
baggage_claim_info,KE188Y의 수하물 벨트
baggage_claim_info,KE188Y 수하물 수취대
baggage_claim_info,수하물 몇 번 벨트야
baggage_claim_info,OZ102편 짐이 아직 안 나왔습니다
baggage_claim_info,짐이 파손된 채로 도착했어요
baggage_claim_info,짐 어디서 찾아야 해요
baggage_claim_info,수하물 어디로 나오는지 모르겠어요
baggage_claim_info,방금 도착한 비행기 짐 어디서 나오나요
baggage_claim_info,곧 도착할 비행기 짐은 몇 번 수취대인가요
baggage_claim_info,가족 짐을 찾아야 하는데 수취대 위치 좀 알려주세요
baggage_claim_info,국제선 도착 짐은 어디서 찾나요
baggage_claim_info,짐이 비행기에서 안 내려온 것 같은데요
baggage_claim_info,짐이 안 보여요 혹시 분실 처리 어디서 해요
baggage_claim_info,벨트에 짐이 너무 많은데 제 가방 어디 있죠
baggage_claim_info,제 가방이 다른 수하물 대에 있었어요 어디에 문의하죠
baggage_claim_info,KE188Y편 수하물 아직 안 나온 것 같은데 어디로 가야 하나요
baggage_claim_info,짐이 안 보이는데 도착 수하물 대 맞는지 확인할 수 있을까요
baggage_claim_info,짐 수령장이 너무 복잡해요 어디서 기다리면 되죠
baggage_claim_info,인천공항 수하물 찾는 곳이 어디예요
baggage_claim_info,비행기에서 내렸는데 수하물 수령 안내가 안 보입니다
baggage_claim_info,KE188Y편 특수 수하물자전거은 어디로 나오나요
baggage_claim_info,짐 나오는 벨트 번호 미리 알 수 있나요
baggage_claim_info,짐 찾다가 놓쳤는데 다시 돌려받을 수 있나요
baggage_claim_info,KE188Y 도착했는데 수하물은 아직 안 나왔어요 왜 그런가요
baggage_claim_info,제 짐이 파손됐는데 어떻게 보상받을 수 있나요
baggage_claim_info,수하물 수취대가 어디인가요
airline_info_query,FedEX항공은 화물 운송 항공사인가요
airline_info_query,FX 항공사 인천공항 번호를 알려주세요
airline_info_query,FX 항공사는 어떤 이미지인가요
airline_info_query,FX 항공사의 IATA 코드는 뭐예요
airline_info_query,FX 항공은 승객도 받나요
airline_info_query,GIA 항공사 이미지가 있을까요
airline_info_query,KE 항공사
airline_info_query,KL 항공사 문의 전화번호를 알려주세요
airline_info_query,KL 항공사의 항공편 조회는 어디서 하나요
airline_info_query,KLM네덜란드항공 고객센터 번호
airline_info_query,KLM항공 로고 링크 있나요
airline_info_query,KLM항공 인천공항 연락처를 알고 싶어요
airline_info_query,KL은 어떤 항공사인가요
airline_info_query,OZ 항공사
airline_info_query,가루다인도네시아 인천공항 카운터 전화번호 알려주세요
airline_info_query,가루다인도네시아는 인천공항에서 운영하나요
airline_info_query,가루다항공 마크가 궁금해요
airline_info_query,가루다항공에 전화하려면 어디로 해야 하나요
airline_info_query,가루다항공의 본사는 어디인가요
airline_info_query,각 항공사의 로고 이미지를 볼 수 있나요
